Crop,Days_after_harvest,Temperature,Relative_Humidity,Price_drop_percent,Interaction_Temp_RH,Interaction_Days_Temp,Spoilage_Probability,Spoilage_Class
Tomato,1,34.48449318369872,52.13663086544014,-11.08257874568001,0.8989526458501433,0.017242246591849357,0.4854639763769296,1
Rice,365,41.94581508939536,93.70637354380551,16.147117593561035,1.9652951086831376,7.6551112538146535,0.9842289660400041,2
Tomato,5,41.6691000572836,71.15360465137167,39.52582470963844,1.482453335827203,0.104172750143209,0.6807094945408521,2
Tomato,1,33.95335395320537,85.8455800127789,13.354591415540924,1.4573726817460473,0.016976676976602687,0.486800895990595,1
Rice,75,32.80079046728724,48.215129439739776,-6.128803481655787,0.7907471790530185,1.2300296425232715,0.7870579739778578,2
Onion,73,33.423081535502924,83.66584243077665,-21.497466036501077,1.398185136650194,1.2199424760458566,0.9654617116994981,2
Rice,127,37.03023144553872,85.12929353545996,5.250382743701401,1.5761787212066427,2.3514196967917087,0.8791557738106099,2
Potato,120,24.804318330361223,45.204866068238445,-6.409804606391905,0.5606379440189654,1.4882590998216734,0.5996528604500337,1
Onion,17,21.42101426780971,98.70966788030745,11.190348949149737,1.0572306020174118,0.18207862127638252,0.19376968456872234,0
Tomato,1,37.97481188495152,86.01573558094957,-0.8717018897698061,1.6332156889161455,0.01898740594247576,0.5686482863132057,1
Wheat,169,25.675032483460516,53.27659546397104,-18.700810861869822,0.6839391595728208,2.169540244852414,0.3731086242653474,1
Wheat,80,44.46445987148435,97.92653324432263,-0.8617300447947436,2.177125203897881,1.7785783948593739,0.5121848980975919,1
Wheat,22,44.30239983030778,77.05343879257711,38.69910052835647,1.7068261268444493,0.4873263981333856,0.34941549108244563,1
Tomato,0,32.062639784552836,60.46616282814748,7.911682395884007,0.9693523989565057,0.0,0.6981526570676443,2
Tomato,3,27.12140327401899,41.45441554134338,13.751361791767287,0.562150960692767,0.040682104911028485,0.7753448905913012,2
Onion,5,22.563363452816102,76.7555684965526,-23.405274547125433,0.865931894507619,0.056408408632040254,0.4136777165941707,1
Potato,3,40.52815261212949,69.58210729241229,29.274811901818047,1.4100171317102268,0.06079222891819423,0.4632083126765745,1
Tomato,4,44.83753900989271,53.94013275544109,13.676190233297184,1.2092714033104408,0.08967507801978541,0.45596697025379956,1
Wheat,117,40.68460484018395,80.718966230972,-25.436016330569466,1.6420096221076241,2.380049383150761,0.6517393855159164,1
Onion,10,42.875810586777106,92.0669226635658,-4.089645715470816,1.9737219687152519,0.21437905293388554,0.6347177333401114,1
Rice,39,21.32801560497503,87.73491019253697,-0.8061334637106086,0.9356057668437556,0.415896304297013,0.7442701854980933,2
Wheat,54,30.854664799086738,47.86727257098999,1.8754894193050333,0.7384643250122075,0.8330759495753419,0.49982187724254384,1
Potato,19,42.88692203045829,47.536762211218125,-0.7087247198640441,1.0193527072664739,0.4074257592893537,0.6083295598243471,1
Tomato,2,41.84181817949412,67.7100660736365,-28.516542764050307,1.4165561367873158,0.04184181817949412,0.44175081601353494,1
Potato,2,39.06631396890352,65.6465152513936,13.865057831823087,1.2822836878876778,0.039066313968903525,0.11025934990926727,0
Onion,34,31.762517977242055,63.27391173710379,-3.682806325153539,1.0048693795200931,0.5399628056131149,0.5032073907712117,1
Potato,4,20.33557287800319,65.37136471401169,-16.86723080182027,0.6646820756381554,0.04067114575600638,0.8444398800948075,2
Rice,43,20.464267969127473,93.3185601617773,-14.116946292933422,0.9548480108218771,0.4399817613362407,0.41508935150905174,1
Rice,132,26.120988770238014,82.99321838673998,11.8550598773881,1.083932462742973,1.723985258835709,0.6781133956388272,2
Wheat,228,30.685110680690023,97.71865928404756,20.603070521344456,1.4992539378498186,3.4981026175986627,0.9628787138943289,2
Rice,119,44.399577984811245,59.872828877387285,-21.69410077626234,1.3291641674564079,2.6417748900962694,0.8357335656264773,2
Onion,66,44.41225085110623,82.01287953072006,5.161120236321942,1.8211882893699471,1.4656042780865055,0.934535324950185,2
Onion,38,44.125790572747974,55.6238415247043,-28.708050666988417,1.227222990985412,0.8383900208822115,0.34122779611184695,1
Rice,76,36.80286150246998,76.43376701790345,-0.8986026173628865,1.4064906708359792,1.3985087370938594,0.1736687105032346,0
Potato,41,31.293543837886048,98.12148701278258,-24.130799739686328,1.5352845276365392,0.6415176486766639,0.16568939732033452,0
Rice,48,40.78541554825778,56.47433893306129,8.226916560230357,1.1516646905990287,0.9788499731581867,0.476705832736932,1
Wheat,155,32.74831238519121,47.785734009775865,22.504292690104307,0.782451072453898,2.537994209852319,0.16811575876844378,0
Potato,120,20.497537093501947,81.9416448425257,-12.296173611059903,0.8398009523311166,1.229852225610117,0.6237494362964067,1
Wheat,131,25.891100985535545,93.67139421465836,-17.10144466804794,1.212627763533815,1.695867114552578,0.3912544235995831,1
Potato,12,27.606157787164616,70.86877852786183,19.942015230383085,0.9782073411118888,0.16563694672298768,0.37251910782059416,1
Wheat,113,39.47734858454426,83.14200032739325,4.77390791890145,1.641112864470398,2.2304701950267507,0.5726398851513563,1
Wheat,78,35.59355613748853,89.81097799706163,-4.767587959552113,1.5983460435505799,1.3881486893620525,0.11915177944725414,0
Tomato,5,36.680332293547686,99.48590149348527,19.925330355397357,1.824587962652096,0.09170083073386921,0.33530571553582705,1
Wheat,115,23.592290181543348,71.34239583800806,-29.494603709739756,0.8415652524284083,1.3565566854387425,0.7182568943557415,2
Onion,51,39.562800205145734,72.65092925387805,-19.194676107286977,1.4371370993946773,1.008851405231216,0.3555401440661626,1
Potato,68,23.198748522994123,99.87490806473727,-11.899104491305831,1.1584864379754989,0.7887574497818002,0.7349977006537379,2
Wheat,0,36.13298958344042,65.04322766203279,-9.171726705966883,1.1751031337927873,0.0,0.46224212807044995,1
Tomato,12,21.338616272316873,82.55632070018878,7.247779368590258,0.8808188241378293,0.12803169763390124,0.294583582482817,0
Tomato,0,33.82104489961921,55.194721782415044,36.89349658469493,0.9333715818125248,0.0,0.3839549462717596,1
Tomato,6,44.34694417609099,43.577531463236134,26.8719324193233,0.9662651775659908,0.13304083252827298,0.7974976940173061,2
Onion,37,34.49904951337778,45.34019067896078,18.57944758724929,0.7820967415897289,0.6382324159974888,0.10387744024031549,0
Wheat,185,26.25141896275383,65.02292369925405,-5.467085837745046,0.8534720061061466,2.428256254054729,0.21258963847996398,0
Onion,53,44.37672306496792,92.40839026336026,-14.099517726007115,2.050390771798308,1.1759831612216498,0.8743339353788124,2
Onion,22,25.031259113779242,57.08046351680906,23.560721259398285,0.7143979363119352,0.27534385025157165,0.053265041889482063,0
Rice,185,29.423749292156803,46.02204970570324,14.364532768027537,0.6770706262258954,2.7216968095245044,0.4367349516370904,1
Potato,120,41.6926364941672,40.128455160728514,-3.3831183510626843,0.8365305470443709,2.5015581896500323,0.6436948432014463,1
Wheat,15,44.265001696436464,73.29589866246059,-17.195320110508096,1.6222215393178265,0.3319875127232735,0.8236785714187788,2
Wheat,365,32.337509101815414,50.703895115714865,5.914859600440664,0.8198188349009617,5.9015954110813125,0.9026587175607182,2
Tomato,7,36.45406191315834,66.06539556179229,-5.749700572035891,1.2041760100634362,0.1275892166960542,0.8145545541000673,2
Potato,69,23.568046349213454,58.57251951172529,9.837488625396269,0.6902199273212755,0.8130975990478642,0.4806379338912377,1
Rice,124,33.634071303341045,43.072380951419746,22.18521597469409,0.7243497660623601,2.0853124208071447,0.11250072817801372,0
Tomato,2,30.58316817556318,77.57076717547088,-9.924298956802215,1.186179909017441,0.03058316817556318,0.4736175998098613,1
Potato,8,44.32443451050762,49.186806746331904,-11.151070298635464,1.0900886972043915,0.1772977380420305,0.5454356731343194,1
Potato,37,23.849353243595726,87.62304554711274,24.96420075389775,1.0448764827663848,0.44121303500652087,0.3011731949217387,0
Wheat,209,37.44492582656309,44.93399329063603,-0.7215143368196983,0.8412750229295749,3.912994748875843,0.3590937714691022,1
Potato,30,26.868406282407523,68.78628146694267,22.201682052883264,0.9240888785549273,0.40302609423611285,0.2739825640095082,0
Rice,46,40.96642886231143,46.2145939661809,28.641036903585942,0.9466234380580785,0.9422278638331629,0.24181308912023086,0
Wheat,264,44.98412330481697,80.22121837970795,39.298643049242656,1.8043405896277158,5.937904276235839,0.9866683076990697,2
Potato,27,31.398654644216535,60.66568277303129,18.561890908883,0.9524104110730031,0.4238818376969232,0.7289410100258638,2
Potato,76,44.321415117758576,55.99937152795027,20.126543774297303,1.240985695911937,1.6842137744748258,0.9645926597149651,2
Tomato,0,20.0255574898612,76.01091665885954,-10.115767654419933,0.7610804907045201,0.0,0.09012441062241475,0
Tomato,1,27.243440013222234,56.17063727309784,-19.860302091222913,0.7651406935270529,0.013621720006611117,0.07118435095735655,0
Rice,74,20.51230117194936,41.00843678926855,6.414888212978049,0.4205887030061623,0.7589551433621263,0.32666056409281047,0
Potato,18,30.598904486581546,61.631975071098864,25.894717452273916,0.9429354592599646,0.2753901403792339,0.9604164726060573,2
Tomato,0,37.84786460209086,66.12616773412213,-9.374576785624967,1.251367121528102,0.0,0.6772166454305917,2
Wheat,82,43.96413336609242,84.08248033442186,22.341826994918442,1.848306689587183,1.802529468009789,0.6197813237208059,1
Rice,6,41.218817514130876,40.5975844722582,35.59787457450304,0.8366922129382619,0.12365645254239263,0.09940031236843713,0
Onion,22,23.529150829925744,41.53473899171009,25.76960672798007,0.4886385692087723,0.2588206591291832,0.803910336658576,2
Potato,7,33.21574593841548,75.40698534066826,-9.137081115715983,1.2523496335287287,0.11625511078445419,0.6556277807430719,1
Potato,62,25.38051613165947,43.955733361448935,7.22764575675636,0.5578095998295884,0.7867960000814436,0.6149314725058901,1
Rice,149,26.837571645742678,47.29524097201161,8.924013463402304,0.6346447090445131,1.9993990876078294,0.5573087551857862,1
Rice,70,36.17366770843263,69.64754446847624,13.419517197059001,1.2597035651554724,1.266078369795142,0.9201704730267656,2
Onion,85,34.977967120502704,99.52758828113657,-23.727039320327414,1.7406363552402626,1.4865636026213649,0.9129015905193111,2
Rice,63,39.1061405213095,74.95323022251964,-25.0295253844188,1.4655657768039576,1.2318434264212492,0.7660010097909444,2
Onion,1,34.921421519612274,65.67043423762317,-6.855693159832057,1.1466524576940083,0.017460710759806135,0.6349929990664521,1
Potato,120,34.80308090877546,89.17107512260426,27.77110936399002,1.5517140711072457,2.088184854526528,0.6432924028365078,1
Rice,240,27.412539275598476,49.55698224096751,0.47725772896093943,0.6792413610303291,3.289504713071817,0.22105115715365456,0
Wheat,75,23.18231332737696,78.97062961011542,-24.886375623253763,0.9153609396409641,0.869336749776636,0.7869360102798734,2
Tomato,1,44.2824365076648,47.07160652078621,37.07758205627522,1.0422227135352478,0.0221412182538324,0.2793643651368083,0
Onion,84,33.02872263762726,99.83363227774791,6.737172525531882,1.648688675204304,1.387206350780345,0.3138750070776903,0
Onion,12,31.496277022510803,51.519517013847405,-14.25874357360129,0.8113364899670482,0.1889776621350648,0.6130903966549884,1
Potato,120,42.54595791104178,47.642322162001655,27.660700029589115,1.0134941167444078,2.552757474662507,0.8605588463657576,2
Tomato,0,36.94671540144363,68.6296027846949,-18.726764952752397,1.2678192011001228,0.0,0.3781844648817616,1
Rice,271,40.066895313157175,48.37160683358016,24.373778994505102,0.9690500535651272,5.429064314932797,0.4794490227783601,1
Tomato,2,20.446838270907897,60.08336121487912,-17.128873149530616,0.6142573847665869,0.020446838270907895,0.7693685054418772,2
Wheat,11,31.847994022779798,51.62201756714212,-15.413142469382224,0.822028853461088,0.17516396712528887,0.48209787595805825,1
Onion,16,44.07155835464356,41.45022112801021,-8.555879735849757,0.9133879196279906,0.35257246683714843,0.5390069778764568,1
Rice,265,26.410139825207096,95.8286555178201,11.58850265494317,1.265424095743616,3.49934352683994,0.6666083263514565,2
Wheat,248,23.363137307229614,50.36737911294779,-4.965161528776207,0.588369997010544,2.897029026096472,0.8437309118935877,2
Onion,28,42.569401194113624,97.73749250035522,15.752206677465857,2.0803132649771463,0.5959716167175907,0.8163832700654223,2
Wheat,89,33.87706503594128,84.54745385281339,-14.608190720485563,1.4321097963975016,1.507529394099387,0.8696493176194753,2
Rice,137,41.189226202562374,81.61705826697272,35.24716558200551,1.6808717374730262,2.8214619948755226,0.9368278306922926,2
Potato,33,42.3575723329662,68.51186316741696,36.15822551397822,1.4509980998900733,0.6988999434939422,0.8641344164270641,2
Wheat,41,37.1875523201104,68.21730860219056,2.11648679883249,1.2684173663905391,0.7623448225622632,0.4892914807062731,1
Potato,15,42.36873052439495,69.8034295658907,12.001013423644487,1.4787413484779028,0.3177654789329621,0.641601596915276,1
Wheat,67,33.47048418124173,66.76685842751127,9.537281977213794,1.117359539414611,1.1212612200715981,0.31414717946669485,0
Rice,86,37.80295140835338,65.36121613048962,15.604240747072907,1.235423438685891,1.6255269105591954,0.588907525270055,1
Onion,8,37.61465080333376,45.951671806772715,33.62212082705275,0.8642280444205763,0.15045860321333504,0.27126613701765395,0
Wheat,30,38.71411796134067,66.22745642440074,19.369853682751874,1.2819687801468997,0.58071176942011,0.34216272513558377,1
Wheat,25,27.131949923521994,68.5556018418978,36.804216613631056,0.9300235780756416,0.3391493740440249,0.6984939332299203,2
Tomato,0,29.692666578277187,53.56595161760153,29.27053932777133,0.7952579706647848,0.0,0.14373809274720234,0
Wheat,155,21.70870928620487,97.30591336994117,-16.488951021601096,1.0561928925883441,1.6824249696808773,0.5819287293682559,1
Wheat,3,38.613921427614486,48.00112040521681,-20.690098904775255,0.9267557458822521,0.05792088214142173,0.36982902199026396,1
Wheat,70,24.143725384711374,98.92267736718304,-23.262745620149854,1.1941809783368353,0.8450303884648981,0.8894889870960346,2
Onion,39,22.347749120775752,79.56251124516957,-7.827697171979551,0.8890215203629747,0.4357811078551272,0.8357636952649017,2
Tomato,11,39.051791335993144,98.35086892958456,-27.37107511818673,1.920388805575874,0.2147848523479623,0.6545795449344923,1
Onion,34,25.777223053364214,70.54020672895709,32.1472680475499,0.9091653215413751,0.4382127919071916,0.37703679409862917,1
Potato,76,24.13851987057718,83.88123830664269,6.7114576130576395,1.0123844688167571,0.9172637550819329,0.6302595568193639,1
Rice,111,23.63291140841565,87.91245491692523,29.959773754292932,1.0388136293740144,1.3116265831670686,0.6824204919983327,2
Rice,179,32.16022747477716,53.48500229064145,-16.337776947199565,0.8600449200780032,2.878340358992556,0.6787435529008811,2
Onion,41,21.978232236867093,79.38829105180989,-28.707994212203904,0.8724071488123377,0.4505537608557754,0.28233036582369175,0
Wheat,242,31.27690179562149,40.921975044083396,-0.1489335999987773,0.6399562973683349,3.7845051172702004,0.8704160218644685,2
Rice,40,38.811827273394,41.83632978021426,-10.168206523830609,0.8118722025912127,0.77623654546788,0.8984274069981553,2
Potato,16,37.74738583453634,42.87193593436643,-1.4497982086360643,0.8091517535940264,0.3019790866762907,0.14269586487480918,0
Potato,12,36.14475894487683,47.05597699592211,36.38165663012566,0.8504134727166369,0.21686855366926097,0.6851666724685479,2
Onion,27,31.811552847872264,81.8987994364336,0.35878531748716824,1.3026639932246995,0.42945596344627557,0.39002292924636434,1
Rice,165,39.854067720940236,52.148052525745,37.13307978099854,1.0391560084380949,3.2879605869775697,0.5515415030502684,1
Rice,298,37.66913204654078,83.34600538134478,-24.046946508575022,1.5697858411307875,5.612700674934576,0.6307704085286603,1
Tomato,1,40.48334380747153,47.84189522489878,-17.863879026974427,0.9683999463953038,0.020241671903735763,0.7560262431857493,2
Tomato,4,26.310779852551,41.11350019141153,18.94460742761639,0.5408641262520212,0.052621559705102,0.13137838632128224,0
Potato,114,44.65792105680032,45.3140904295048,-9.61092344209841,1.011816536580768,2.5455015002376182,0.9737325362153891,2
Wheat,42,33.48448295070358,86.59545375899927,-7.5131385547989105,1.4498019975008256,0.7031741419647751,0.16515124457075261,0
Rice,146,34.43354312990925,93.3841200869834,19.0214447718665,1.607773063331884,2.5136486484833753,0.5393651271921711,1
Wheat,131,23.36801112726659,64.47948900817522,-22.52705686539108,0.7533787083117512,1.5306047288359617,0.5380904131165835,1
Tomato,0,43.11868689660904,91.11020852913599,6.698054953268489,1.9642762773262865,0.0,0.867728740698038,2
Rice,7,44.04166930456241,72.93710448146962,25.765971449380004,1.606135917802601,0.15414584256596844,0.63239940621259,1
Rice,177,20.960641140976463,64.10143411369685,25.935139364033724,0.6718035785395732,1.855016740976417,0.32751759207189235,0
Tomato,1,23.2203268440747,91.3188678617763,11.119061465486674,1.0602269793906574,0.011610163422037351,0.4319390684369118,1
Tomato,7,22.611824645398407,66.95774925377528,-9.902362235070118,0.7570184423884613,0.07914138625889443,0.28931641227693694,0
Rice,148,23.36077707089335,88.84401435707602,12.427671989708116,1.0377326067394503,1.7286975032461078,0.5306060024565517,1
Tomato,4,30.811183990130345,89.006054387775,-16.25989598998467,1.3711909589886417,0.06162236798026069,0.6833203728065679,2
Onion,42,33.1275599535561,62.11723914989732,-25.391048484394176,1.0288962820438028,0.6956787590246781,0.8550537349184666,2
Wheat,163,38.489662241956225,54.85713323193434,28.347774208064166,1.0557162648295726,3.1369074727194324,0.9633873633652953,2
Potato,4,43.30404298034081,62.472169147062466,-24.345455028795946,1.3526487489097572,0.08660808596068162,0.8320065187831085,2
Potato,47,21.387098551697765,57.07243661632337,27.346140378807156,0.6103069132494161,0.5025968159648975,0.08010205067770504,0
Onion,58,22.297402301927654,90.06725289350177,-4.7448119244891345,1.0041328859979333,0.646624666755902,0.3200659579087997,0
Tomato,2,23.29957495031018,97.34984978097941,26.02524575596174,1.1341050606866834,0.02329957495031018,0.6417580035976408,1
Tomato,3,39.804228405699114,69.68543437514826,-9.001826429182724,1.3868874732093788,0.059706342608548665,0.6909529098364509,2
Rice,221,25.750011313709997,40.343255892517874,15.592392805836752,0.5194196478321165,2.845376250164955,0.21906982399444902,0
Tomato,8,41.4761582426664,44.603642315692355,-22.552811621014584,0.9249938634424736,0.1659046329706656,0.9752381264312251,2
Onion,27,28.120602743713867,41.522289282538935,22.51051969089624,0.5838159009619227,0.37962813704013726,0.3808066090592533,1
Tomato,0,43.08022089680475,88.30067794490341,-13.893986410599869,1.902006355602027,0.0,0.7584238072116318,2
Rice,25,42.61063355792875,51.88625165446524,-28.193498226613826,1.1054530279714463,0.5326329194741094,0.06754544545955007,0
Rice,116,36.54187651793826,58.66250230341903,-7.599230752705562,1.0718189577024035,2.119428838040419,0.8626182686781501,2
Onion,12,42.64691055240502,98.90107035622293,-5.495008140753296,2.1089125505094777,0.2558814633144301,0.33650116708830496,1
Wheat,95,24.67880481497325,41.957453284382815,36.20818197811087,0.517729900069321,1.1722432287112294,0.7474885372673683,2
Onion,11,33.09180999997463,69.12234227227303,-5.226592162019887,1.143691708613637,0.18200495499986044,0.33535729437502043,1
Onion,73,22.313886146525707,83.30130347368981,-20.165187959743886,0.9293879007845505,0.8144568443481883,0.24519143049449837,0
Tomato,4,38.50373484243977,66.88772196790957,35.62681907317081,1.2877135554336119,0.07700746968487954,0.17392865435280624,0
Wheat,45,37.607106746981884,55.16853467789893,23.114149357775688,1.0373644863531586,0.8461599018070924,0.09129492983343263,0
Onion,10,25.34597223738161,42.266978083875706,-26.989022493396128,0.5356488265359654,0.12672986118690804,0.3477393061389004,1
Tomato,1,40.03430624688648,44.21423835216886,18.226905311981888,0.8850431793317808,0.02001715312344324,0.547001569804963,1
Potato,47,26.429428400610682,73.84509530131751,7.31213930417789,0.9758418295012218,0.621091567414351,0.17982140539653663,0
Wheat,94,32.649139075500074,53.34118115261887,8.135065782114346,0.8707718209516485,1.5345095365485035,0.4118907171852685,1
Onion,15,31.65757474954744,91.63911324325701,6.5276257464966605,1.4505360387403259,0.2374318106216058,0.4725466467185957,1
Rice,321,29.946964686934212,97.18097056242657,19.194801401618243,1.4551375468374907,4.806487832252941,0.13624402619705459,0
Onion,55,31.648598773249617,45.60723476013268,19.477361150710074,0.7217025370404211,0.8703364662643645,0.27411983274212925,0
Wheat,38,20.061364661096107,64.9426785489909,20.982085734561423,0.6514193782198251,0.38116592856082604,0.06791112221536497,0
Wheat,8,44.21078189731175,93.23012129767547,-11.854215899838923,2.0608882794757246,0.176843127589247,0.7857559254286295,2
Rice,149,29.209362689618352,82.7816921373458,-27.18052860852285,1.2090002348500306,2.1760975203765676,0.16181482324232757,0
Tomato,0,23.33453091594357,79.2772897478233,26.160217145458127,0.9249491842763996,0.0,0.06304719064288183,0
Onion,12,34.984480556527544,96.22869800890732,-18.307075306329317,1.6832555072362894,0.20990688333916527,0.8143791409778858,2
Tomato,1,38.01669668650349,42.91302563253179,15.583461570560253,0.8157057396860553,0.019008348343251744,0.6580051771945337,1
Onion,1,28.368588294984058,70.55733944079557,7.2643409568240145,1.000806056892685,0.014184294147492029,0.4939594993787775,1
Potato,120,31.092881728005988,87.70524763961558,-29.071202139738748,1.3635044458920218,1.8655729036803594,0.713251053397688,2
Potato,12,23.283081244107937,89.14987000577378,39.73016694869344,1.0378418331230461,0.13969848746464764,0.19712963214566936,0
Tomato,1,30.999344176059502,68.21409757655688,23.860566312076735,1.0572961442174964,0.015499672088029751,0.10099801983336941,0
Potato,23,36.16681882899763,97.1682308949504,25.618660609519388,1.7571329013559405,0.4159184165334727,0.6625401114553425,2
Potato,30,43.94955134022749,75.31154088360182,-29.226699835105567,1.65495421628775,0.6592432701034123,0.4978931861137628,1
Potato,120,26.813691197325728,92.4993697014653,23.663586562214036,1.240124767561179,1.6088214718395437,0.9649878033041064,2
Rice,186,33.30826506467756,57.53741036255519,15.904411124892611,0.958235657745557,3.0976686510150135,0.4033807327641765,1
Potato,9,20.759935370288154,66.01735521410043,9.865830854109483,0.6852580137810405,0.0934197091662967,0.7761757104915131,2
Rice,14,43.91384918332128,62.09621952670726,15.237676236003338,1.3634420095751163,0.30739694428324893,0.5996983778799407,1
Potato,0,38.061532758473845,90.13213007609001,-2.0600837234234,1.715283510741063,0.0,0.8390689724924634,2
Onion,10,28.09940266403847,80.7326939434358,9.423866471371284,1.1342702376345912,0.14049701332019238,0.40400966491852364,1
Wheat,71,26.39962384476946,79.63887334831406,-4.482062093777941,1.0512181499083635,0.9371866464893158,0.32985763568662174,0
Wheat,29,39.28712187042314,41.213051208867846,16.953201519807372,0.8095710827473904,0.5696632671211356,0.5078357004773362,1
Onion,5,20.35570559322915,86.92540087741659,26.860723879643672,0.8847139344170575,0.05088926398307287,0.568548285828448,1
Onion,8,35.534615201845725,50.70904446082508,22.981852535712477,0.9009631910843529,0.1421384608073829,0.23331827089906493,0
Onion,32,36.802626675344115,55.13170968567509,-7.267457372295862,1.0144958647676767,0.5888420268055058,0.6862614574398028,2
Tomato,0,32.14551397150998,45.1584241167527,29.03326484243562,0.7258203766882235,0.0,0.543470885132605,1
Wheat,141,43.510034306554644,73.2707533414579,12.015302774337854,1.5940064957769684,3.0674574186121024,0.7884087262238649,2
Potato,8,35.845385155748616,74.14401989452537,-3.2187823430355955,1.328860475057375,0.14338154062299446,0.5043866607854814,1
Potato,3,36.681120715830986,57.00386167423563,14.806327761031902,1.0454827656705843,0.05502168107374648,0.15038042066895668,0
Wheat,116,23.205748682594354,55.91085250781937,28.46718834166017,0.6487265959630283,1.3459334235904725,0.5461428489525998,1
Potato,61,27.545978006187887,70.7459939541589,13.467556739403463,0.9743837967435812,0.8401523291887306,0.734519766541243,2
Onion,69,42.88682468933788,86.59840446235738,-14.01684143846827,1.8569652952767481,1.4795954517821568,0.9400602575453927,2
Wheat,58,23.538721274695583,82.62325884629789,16.279141077800176,0.972422930395016,0.6826229169661719,0.32115413792248326,0
Rice,66,43.29564307654049,57.155226498377914,-0.09896235092693573,1.2372861432162998,1.4287562215258363,0.14534999773340174,0
Onion,43,42.87940842966495,64.8098282238023,-0.34899211846448,1.3895035473324229,0.9219072812377964,0.7926262728853118,2
Rice,121,29.847115873540425,57.90283081368814,16.0315682570714,0.8641162503510784,1.8057505103491958,0.5555413741965917,1
Rice,118,24.668657114933172,70.61295604470425,7.037228736230695,0.8709634002693284,1.455450769781057,0.4321955870379515,1
Potato,0,32.55031560999376,75.29846616283544,-5.965262950876362,1.2254944192743646,0.0,0.71804775212773,2
Wheat,24,39.332601002859384,68.46235839847714,-5.419941661023156,1.3464013133010302,0.47199121203431266,0.7698054739486604,2
Tomato,14,44.57701114882501,74.77947782057896,-29.923908613654724,1.6667228082556302,0.31203907804177505,0.8246648279735671,2
Rice,3,29.420889025404144,93.7479314505305,-10.775418412811195,1.3790737437836265,0.04413133353810622,0.18269388189052824,0
Wheat,49,26.27230940884628,75.62784756492553,-15.43653162424299,0.9934591055753926,0.6436715805167338,0.12528674361338443,0
Rice,27,43.31704755901255,55.86957240084871,-19.50739932702893,1.2100524623946294,0.5847801420466694,0.48303564367882845,1
Potato,14,27.041325242111597,76.25437061992854,27.172169563087706,1.0310096185330033,0.18928927669478116,0.22078682431078697,0
Onion,9,26.132762449649498,97.94749180641806,-29.42346308856279,1.279819267958057,0.11759743102342274,0.34070326598823475,1
Wheat,50,31.008794347331307,82.42723683666286,11.136833603128224,1.2779846178434249,0.7752198586832827,0.6142983624011602,1
Rice,77,25.59846083274239,91.1887189935155,-12.217522108674416,1.167145425771729,0.9855407420605821,0.7330970089857102,2
Tomato,2,28.691641768971664,46.98401906982255,-27.27729314272217,0.674024322008941,0.028691641768971664,0.15557787963818268,0
Onion,31,27.05915168880143,57.73594749909271,36.1504048106077,0.7811428806373126,0.41941685117642213,0.524567345702443,1
Rice,75,43.789507735996736,96.69012718124424,24.57260497797256,2.1170065360988013,1.6421065400998776,0.8529937129251387,2
Tomato,4,23.266220792416206,78.39584124703148,24.05066320451808,0.9119874758303219,0.04653244158483241,0.783236527748343,2
Potato,4,40.9231082477323,41.657909971355835,28.379353346936753,0.8523855795660409,0.0818462164954646,0.8251328970685139,2
Rice,308,28.495675616836223,70.17364467642516,2.4182623765315228,0.9998227077752687,4.388334044992778,0.8175759024238722,2
Potato,20,29.963592859134565,50.1932004883972,-3.1854026739954904,0.751984311865624,0.29963592859134563,0.10231126029419675,0
Wheat,193,32.33721784345872,46.925653642256066,0.6551534693159589,0.7587225421381631,3.120541521893766,0.6727299288015667,2
Rice,59,20.109349557075234,56.43230918232226,11.834029523689196,0.5674085158301324,0.5932258119337194,0.6402689048226616,1
Wheat,17,22.763534110418384,95.3255592143399,22.580385747580785,1.0849733093851668,0.19349003993855626,0.8428063528308914,2
Onion,0,24.809327306561727,85.1483209032243,35.59618786745473,1.0562362814461217,0.0,0.6001129196719702,1
Tomato,3,26.347021153100798,48.34354754763577,-14.671383907590974,0.636854234926747,0.0395205317296512,0.15019704796369324,0
Rice,68,42.9381181807587,67.00745635811433,22.101260213615625,1.4385870400483718,1.4598960181457958,0.6954346084985088,2
Rice,147,41.711564473686764,63.00777007286155,-8.061064460243092,1.3140763318686979,3.065799988815977,0.6335186434828852,1
Onion,9,32.035883648940136,42.66371589815962,27.227269117068445,0.6833849192724396,0.1441614764202306,0.36201186523018825,1
Onion,0,24.244815988773684,79.15161266502514,12.84555227427014,0.9595081421391115,0.0,0.1879998511820774,0
Onion,34,28.070362442846083,72.72928888341772,-19.69083340511713,1.0207687495839959,0.4771961615283834,0.7286877164218549,2
Onion,54,21.333724863746518,90.85444178741575,14.065722550685479,0.969131831871001,0.5760105713211561,0.8797908461759876,2
Tomato,2,22.99076098790176,65.00251983083379,-24.906633663226103,0.747228698521022,0.02299076098790176,0.2713374625785029,0
Tomato,4,22.196658273298567,80.98481040844813,10.636349367345908,0.8987960809820981,0.04439331654659713,0.10499756249481958,0
Potato,48,26.50289957538498,96.51429837029974,7.1061947840096735,1.2789543786483983,0.6360695898092394,0.8017109472763524,2
Onion,2,34.86370956529143,75.36258235888704,17.896009762161782,1.3137095917252966,0.03486370956529143,0.24817594867460913,0
Wheat,118,44.4854968284463,67.86417437923876,27.224877956796668,1.5094857570563762,2.6246443128783317,0.1776156144979053,0
